#,Team,Name,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %
425,,Ali Ávila,0,0,8.6,67.44,1.8,66.67
426,,Efrain Alvarez,0,0.17,7.33,56.82,0.5,50
427,,Andrija Vukčević,0.13,0,21,83.93,3.5,45.45
428,,Michael Santos,0,0,7.5,73.33,2.38,33.33
429,,Raúl Sandoval,0,0,13.88,65.77,3.06,30
430,,Román Martínez,0,0,15,93.33,9,0
431,,Zahid Muñoz,0,0,10,80,3,100
432,,Josué Díaz,0,0,15,80,1,0
433,,René López,0,0,15,60,3,16.67
434,,Andres Iniestra,0,0,3.75,73.33,0.5,33.33
435,,Francisco Figueroa,0,0,10.6,83.02,5,60
436,,José Macías,0,0,5,80,1,0
437,,Samuel González,0,0,2,50,1,0
438,,Carlos Galicia,0,0,10,90,0,66.67
439,,Ricardo Renteria Vazquez,0,0,2,100,0,0
440,,Óscar Villa,0,0,8,81.25,1.5,100
441,,Cesar Sosa,0,0,22,88.64,1,50
442,,Alonso Escoboza,0,0,7,71.43,1,0
443,,Mauro Laínez,0,0,7.89,95.77,1.78,80
444,,Sebastian Fierro,0,0,15.67,92.91,1.22,100
445,,Jair Gonzalez,0,0,2.9,68.97,0.7,25
446,,Daniel Rios,0,0,2.6,61.54,0.8,0
447,,Emanuel Montejano,0,0,3.5,57.14,0.5,0
448,,Gonzalo Pelua,0,0,39.83,81.17,3.5,35.14
449,,Oscar Manzanares,0.07,0,20.29,75.7,2.21,40.85
450,,Angel Zaldívar,0,0,5.15,86.57,1.62,100
451,,Uziel García,0,0,11.5,81.16,1.67,16.67
452,,Sergio De Los Ríos,0,0,6,100,2,0
453,,Alfredo Gutierrez,0,0,23,73.91,1,33.33
454,,Marco Hernandez,0,0,20,75,2,0
455,,Juan Cantu,0,0,5,80,1,0
456,,Bruce El-mesmari,0,0,7.5,93.33,2,100
457,,Salvador Mariscal,0,0,7,64.29,1,0
458,,Luís Cervantes,0,0,6.2,80.65,2.2,33.33
459,,Daniel Mantilla,0,0,10,75.71,3,75
460,,Rafael Fernández,0,0,13.67,73.17,1.44,37.5
461,,Óscar Ustari,0,0,24.67,59.46,1,44.9
462,,Francisco Nevarez,0,0,15.5,74.19,2.5,0
463,,Jesús Piñuelas,0,0,26.25,89.52,0.25,11.11
464,,Fernando Ovelar,0,0,7,85.71,2.5,66.67
465,,Abraham Flores,0,0,11,81.82,1,0
466,,Emmanuel Echeverría,0,0,8,87.5,1,0
467,,Cristian Jiménez,0,0,23.5,89.36,2,66.67
468,,Isidro Suarez,0,0,4,75,2,0
469,,Arath Moreno Martinez,0,0,8,62.5,1.5,0
470,,Rodrigo Parra,0,0,22,100,2,100
471,,Luis Sánchez,0,0,19,84.21,3,100
472,,Amaury Morales,0,0,3,100,2,0
473,,Sebastián Jurado,0,0,27.25,68.81,1,29.17
474,,Hector Uribe,0,0,6.5,84.62,0.67,0
475,,Sebastian Martinez,0,0,8,87.5,0,0
476,,Diego Abitia Leon,0,0,1,100,0,0
477,,Victor Arteaga,0,0,1,100,1,0
478,,Marco González,0,0,3,100,0,0
