#,Team,Name,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls
418,,Felipe Mesones,0.25,0,60,60,0.67,1
419,,Alonso Yovera,0.07,0.07,46.15,48.96,0.73,0.93
420,,Jefferson Farfán,0,0,0,33.33,0,0.33
421,,Jefferson Caceres,0,0,0,37.5,0.5,0.25
422,,Paulo Goyoneche,0.13,0,60,50,0.5,1.13
423,,Luiggi Alburqueque,0.08,0,68.75,58.49,0.33,0.58
424,,José Cotrina,1.14,0.14,73.08,59.65,1,1.86
425,,Diego Temoche,0,0,40,36.36,0.29,0.43
426,,Cristian Carbajal,0.33,0,36.36,40,0.5,1.67
427,,Sharif Ramírez,0,0,16.67,37.5,0.4,0.2
428,,Roberto Campos,0.1,0,50,48.94,0.8,0.3
429,,Valentino Sandoval,0.33,0,0,39.22,0.11,1
430,,Saúl Salas,0.25,0,46.67,40,0.25,1.88
431,,Antony Quijano,0.09,0,44.44,47.47,1,1.91
432,,Ignacio Rey,0.08,0,46.67,48.57,0.38,0.38
433,,Josue Rodriguez,0.13,0,31.71,43.27,1.27,0.93
434,,Royer Salcedo,0,0,22.22,26.32,0,1.33
435,,Jhilmar Lobatón,0.22,0,75,41.27,0.56,1.22
436,,Anthony Osorio,0.25,0,0,12.5,0,0.25
437,,Luis Rodríguez,0,0,100,45.45,0.5,0.25
438,,José Luján,0.33,0.11,66.67,41.67,0.56,1.22
439,,Hugo Magallanes,0.17,0.09,66.67,59.44,0.48,1.26
440,,Alessandro Moreno,0.5,0,0,52.46,4.25,0.75
441,,Juan Roque,0.2,0,28.57,42.86,0.2,0.6
442,,Jose Lozada,0.25,0,100,100,0.38,0
443,,Victor Bazan,0.11,0,26.67,31.25,0.22,0.44
444,,Guillermo Larios,0.33,0.08,31.25,32.61,0.17,0.92
445,,Kevin Ferreyra,0,0,0,30,0.4,0.4
446,,Carlos Meza,0.19,0,10.53,40.31,1.44,1.5
447,,Diego Ramírez,0.26,0.05,70.59,50,0.89,0.79
448,,Pier Larrauri,0.17,0,50,37.5,0.83,0.67
449,,Adrián Quiroz,0.21,0,0,44.44,0.43,0.57
450,,Mario Tajima,0.2,0.05,57.14,43.28,0.4,0.5
451,,Christian Adrianzen,0,0,0,41.94,0.45,0.18
452,,Carlos Martin Solis,0.16,0,66.67,75,0.16,0.04
453,,Eduardo Uribe,0.07,0,66.67,50,0.27,0.47
454,,Juan Sánchez,0,0,0,0,0,0
455,,Luis Valverde,0,0,0,50,1,2
456,,Luis Ramos,0,0,0,0,0,0
457,,Eduardo Rabanal,0,0,0,33.33,0,1
458,,Jeanfranco Castillo,0,0,33.33,40,0,0
459,,Romario Gamarra,0,0,0,0,0,1
460,,Paulo Mesias,0.5,0,0,14.29,0,1.5
461,,Luis Campos,0,0,0,62.5,0,0
462,,Bryan Molina,0,0,0,66.67,1,0
463,,Rodrigo Rodriguez,0,0,0,0,0,0.33
464,,Pedro Ibañez,0.33,0,0,0,0,0.67
465,,Francesco Cavagna,0.22,0,71.43,62.5,0.44,0.44
466,,José Guidino,0.25,0,50,43.59,0.58,1.5
467,,Erick Perleche,0.06,0,43.75,46.15,0.69,1.25
468,,Santiago Silva,0.05,0,39.13,35.38,0.36,0.55
469,,Damian Ismodes,0.09,0,40,44.44,1.09,0.55
470,,Franchesco Flores,0.1,0,0,16.67,0.1,0.5
471,,Gabriel Delgado,0,0,75,48,0.33,0.42
472,,Jhonny Mena,0.56,0,66.67,56.34,0.78,1
473,,Sebastian Aranda,0.22,0.09,52.63,58.22,1.39,1.22
474,,Alexander García,0,0,0,50,0.25,0.25
475,,Steven Rivadeneyra,0,0,0,0,0,0
476,,Claudio Yacob,0.29,0,66.67,54.55,0.57,0.71
477,,Janpierr Cano,0.17,0,25,50,0.5,0.33
478,,Josimar Vargas,0.67,0,50,41.82,0.25,0.75
479,,Alejandro González,0.24,0,52.86,46.05,0.62,0.86
480,,Jorge Aguero,0,0,0,66.67,1,0
481,,Victor Albujar,0.5,0,0,28.57,0,0.5
482,,Jiries Salem,0,0,0,0,0,1
483,,John Jairo Mosquera,0,0,42.86,35,0.5,1.25
484,,Renato Sandoval,1,0,0,58.82,1,0.75
485,,Mauricio Matzuda,0.27,0,0,34.62,0.27,0.36
486,,César Inga,0.25,0,66.67,53.09,0.75,0.92
487,,Maycol Infante,0,0,75,48.39,1.2,0.8
488,,José Soto,0,0,0,38.89,0.38,0.88
489,,Gonzalo Sanchez,0,0,40,25,0,0
490,,Sebastián Gutierrez,0,0,0,42.86,0.67,0.33
491,,Franklin Godos,0.25,0,0,28.57,0.25,1
492,,Daniel Camacho,0.25,0,40,42.86,1.25,0.5
493,,Michel Sosa,0,0.17,66.67,51.11,2.17,0
494,,Carlos Arriola,0,0,20,41.67,0.83,0.5
495,,John Fajardo,0.36,0,40,49.23,0.45,0.64
496,,Rodrigo Salinas,0.07,0,23.08,32.26,0.27,0.47
497,,Robin Wildhaber,0,0,0,0,0,1
498,,Diego Juárez,0,0,0,40,1,1
499,,Jose Lopez,0,0,0,66.67,1,0
500,,Pedro Paulo Requena,0,0,0,100,0,0
501,,Joe Iparraguirre,0,0.5,50,40,1.5,2
502,,Axel Chávez,0,0,0,0,0,0
503,,Dahwling Leudo,0.33,0,66.67,36.36,0.33,1.67
504,,Roberto Bardales,0,0,0,43.75,0.67,1.33
505,,Julio Vizcarra,0,0,100,42.86,0.33,0
506,,Alessandro Milesi,0.25,0,42.86,58.33,0.75,0.25
507,,Joseph Vega,0.14,0,45.45,47.37,0.14,1.29
508,,Anderson Guevara,1,0,0,0,0,0
509,,Roberto Céspedes,1.5,0,33.33,38.46,1,2.5
510,,Xavi Moreno,0.25,0,0,0,0,0.75
511,,Sebastian La Torre,0,0,60,56.52,2,2
512,,Ronaldo Andía,0.5,0,0,52.63,0.75,0.5
513,,Patrick Zubczuk,0,0,100,100,0.2,0
514,,Andres Lopez,0.3,0.1,33.33,42.55,0.5,0.7
515,,Mario Palomino,0.14,0.07,14.29,31.82,0.5,0.64
516,,Maycol Almonacid,0,0,0,50,4,0
517,,Diego Rodríguez,0,0,100,42.86,1,1
518,,Santiago Sáenz,0,0,100,50,1,1
519,,Cris Huayhua,1,0,0,20,0,3
520,,Sebastian Hidalgo,0,0,0,0,0,0
521,,Axel Gastelu,0,0,25,13.33,0,0.67
522,,Christian Ortiz,0,0,100,100,0,0
523,,Jack Safra,0.13,0,62.5,64.52,0.38,1.25
524,,Gustavo Loayza,0,0,16.67,29.41,0.8,1.2
525,,Jose Cánova,0.25,0,28.57,40,0.25,1
526,,Piero Zevallos,0,0.33,0,33.33,0.67,1.33
527,,Chase Villanueva,1,0,0,26.67,0,1.5
528,,Ítalo Espinoza,0.33,0,0,66.67,0.33,0
529,,Jeremy Chirinos,0.5,0,33.33,25,0,1
530,,Polo Castillo,0,0,100,50,1,1
531,,Giacomo Gambetta,0,0,0,0,0,0
532,,Michael Sotillo,0,0,0,0,0,0
533,,Jeferson Nolasco,0,0,0,0,0,0
534,,Jherson Reyes,1,0,0,16.67,0,1
535,,Sebastien Pineau,0,0,100,33.33,0,1
536,,Juan Pablo Goicochea,0,0,0,0,0,0
537,,Anderson Villacorta,0,0,0,0,0,0
538,,Matías Córdova,0,0,0,0,0,0
539,,José Racchumick,0,0,0,0,0,0
540,,Renzo Salazar,0,0,0,0,0,0
541,,Piero Otiniano,0,0,100,100,0,0
542,,Joaquín Delgado,0,0,0,0,0,0
543,,Guillermo Rojas,0,0,0,0,0,0
544,,Gleen Cordero,0,0,0,100,0,0
545,,Piero Ferreira,0,0,0,100,0,0
