Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Anthony Smits,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,81.82,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Sven Roos,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fatihi Zakaria,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,2.5,60,0,66.67,0,0,0,0,0,0,0,0,100,100,0,0,2
Norbert Alblas,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,35.67,55.14,4.67,34.25,2.67,0.33,0,0,1,0.33,0,0,100,100,0,0,3
Jesper Uneken,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,3,83.33,1,0,0,0,0,0,0,0,0.25,0,100,57.14,0,0.75,4
Nicolas Abdat,0,0,50,0,0,0,1.6,0.2,0,0.2,0,0,0,0,9,71.11,1.4,54.55,0,0,0,0,0.4,0,0,0,50,76.19,1,0.2,5
Rody de Boer,0,0,100,0,0,0,0,0,0,0.5,0.33,0,0,0,31.17,67.91,0.5,41.41,2.5,0.5,0.17,0,1.17,0.33,0.17,0,100,100,0,0,6
Charlie Setford,0,0,0,0,0,0,0.11,0,0,0.56,0,0.22,0,0,38.44,76.59,0.33,46.53,3.33,0.11,0,0,1.67,0.22,0,0,100,71.43,0.11,0,9
Vasilios Pavlidis,0,0,100,0.3,0,0,0.8,0.8,0,1.2,0,0.5,0,0,14.3,72.73,1.1,42.31,0,0.1,0,0,0.6,0,0,0,55.56,57.14,0.4,0.5,10
Niek Vossebelt,0.06,0,44.44,0.76,0,0,1.18,0.44,0,0.91,0,0.53,0.03,0.09,23.47,74.94,4.68,46.32,0,0,0,0,1.03,0.09,0.29,0,55.41,47.95,0.59,1.53,34
Faris Hammouti,0.16,0.25,56,1.06,0,0,1.97,0.88,0.03,0.88,0,0.88,0.16,0.06,25.84,77.99,6.69,52.86,0,0.13,0,0,1.47,0.5,0.22,0,47.06,48.07,0.94,1.31,32
Tristan Gooijer,0,0.04,69.39,0.46,0,0,0.92,0.88,0,1.58,0,0.33,0.04,0.08,40.96,90.84,6.58,70,0,0.04,0,0,1.46,0.08,0.17,0,66.67,56.32,0.92,0.79,24
Guillem Rodríguez,0,0,22.22,0.32,0,0,1.95,0.91,0,1.27,0,0.82,0.05,0.05,32.86,77.04,6.95,44.76,0,0.18,0,0,0.77,0.09,0.05,0.05,52.17,52.63,0.95,0.82,22
Tim Receveur,0,0,40,0.48,0,0,2,1.1,0,1.1,0,1.14,0.05,0,27.9,80.89,5.05,54.05,0,0.14,0,0,1.1,0.14,0.19,0,47.83,43.83,0.57,1.62,21
Joel Valencia,0,0,60,0.44,0,0,1.22,0.61,0,0.28,0,0.83,0.06,0,25.06,82.93,5.83,52.63,0,0.11,0,0,0.61,0,0.11,0,40,43.24,0.72,0.83,18
Yahya Boussakou,0,0.04,44.68,0.79,0,0,0.63,0.58,0,0.29,0,0.29,0.25,0.08,17.17,70.63,4.67,28.85,0,0,0,0,0.75,0.04,0.04,0,30,43.59,0.96,0.46,24
Rik Mulders,0.03,0,57.41,0.29,0,0,2.59,1.79,0.03,2,0,1.32,0.12,0.06,33.88,78.47,6.06,45.5,0,0.15,0,0,1.41,0.29,0.21,0,50,55.94,1.29,0.76,34
Mika Godts,0.27,0.18,58.93,2.18,0,0,0.91,0.27,0.09,0.45,0,1,0.09,0.09,28.82,83.28,12,70,0,0.09,0,0,1.36,0.27,0,0.09,66.67,45.97,1.09,0.82,11
Gervane Kastaneer,0.04,0.22,52.63,1.26,0,0,0.57,0.17,0,0.43,0,0.13,0.04,0.04,6.22,66.43,2.17,36.36,0,0,0,0,0.39,0,0.09,0,68.09,49.21,0.3,1,23
Sami Ouaissa,0,0.1,38.71,0.9,0,0,0.71,0.14,0,0.19,0,0.52,0.1,0.1,16.19,76.47,5.05,63.33,0,0,0,0,1,0.14,0,0,33.33,44.52,1.38,0.62,21
Gabriel Culhaci,0,0,58.33,0.27,0,0,1.41,0.95,0,1.14,0,0.41,0.09,0.05,23.59,69.75,4.36,33.33,0,0.23,0,0,0.82,0.18,0.09,0.05,40.91,53.54,0.27,0.64,22
Rowan Besselink,0,0,57.14,0.19,0,0,1.43,1.81,0,2.1,0,0.62,0,0,30.1,77.06,2.43,53.55,0,0.05,0,0,1.29,0.1,0.1,0,41.67,51.28,0.29,0.57,21
Navajo Bakboord,0,0,55.56,0.2,0,0,1.9,0.95,0,1.25,0,0.7,0,0,24.7,76.32,3.15,51.65,0,0.15,0,0,0.65,0.05,0.2,0,52.63,51.91,0.5,0.95,20
Başar Önal,0.19,0.16,36.44,1.35,0.03,0,1.08,0.35,0,0.27,0,0.7,0.16,0.11,20.57,73.32,6.81,43.64,0,0.08,0,0,1,0.08,0.03,0,27.27,38.78,0.95,0.76,37
Kyvon Leidsman,0.15,0.08,63.64,0.73,0,0,0.15,0.08,0,0.19,0,0.12,0.12,0,7.69,75.5,2.42,50,0,0,0,0,0.77,0.15,0.04,0,33.33,40.52,0.81,0.81,26
Daniël Beukers,0,0,33.33,0,0,0,2.29,1.43,0,1.29,0,0.57,0,0,33.57,84.26,5.71,64.52,0,0,0,0,1,0.14,0,0,42.86,53.66,0.29,0.86,7
Jordy Wehrmann,0.1,0.1,66.67,0.85,0,0,1.4,0.7,0,0.7,0,0.9,0.05,0.05,19.3,77.72,3.65,45.28,0,0.05,0,0,0.8,0.05,0.05,0.05,60,46.67,0.2,0.6,20
Joshua Smits,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,28.45,72.84,0.91,38.85,1.45,0.27,0,0,1,0.09,0,0,100,100,0.18,0,11
ArJany Martha,0.1,0.13,42.19,0.57,0,0,0.9,0.27,0,0.3,0,0.73,0.03,0.07,18.4,79.17,6.7,50,0,0,0,0,1,0.1,0.1,0,57.14,41.9,0.57,0.63,30
Carl Johansson,0.04,0.04,34,0.7,0,0,0.85,0.33,0,0.11,0,0.44,0.04,0.11,14.11,71.92,4.37,15.38,0,0,0,0,0.67,0.07,0.04,0,44.44,44.38,1.15,0.52,27
Tim Zeegers,0,0,42.86,0.1,0,0,2.05,1.62,0,1.71,0.05,0.95,0.1,0.05,25.9,74.26,4.24,46.48,0,0,0,0,1.19,0.1,0.05,0,54.55,52.05,0.14,0.67,21
Lars Schenk,0,0,63.64,0.11,0,0,2.42,1.68,0,1.79,0,0.47,0,0.05,34.32,74.85,3.89,43.3,0,0.16,0,0,1.26,0.16,0.26,0,34.38,53.59,0.58,1.47,19
Dailon Rocha Livramento,0.14,0.07,42.86,0.64,0,0,0.18,0,0,0.07,0,0.18,0.11,0.04,4.21,58.47,1.07,60,0,0,0,0,0.36,0.11,0.14,0,44.44,35.78,0.18,0.68,28
Misha Engel,0.03,0,42.86,0.28,0.03,0,1.16,1,0,2.81,0,0.44,0.06,0,41.31,77.08,4.59,43.42,0,0.06,0,0,1.03,0.25,0.13,0,30,44.87,0.38,0.66,32
Jordy van der Winden,0,0,69.23,0.78,0,0,2.22,1.33,0,2.56,0,1.78,0,0,42,73.54,4.78,51.06,0,0.11,0,0,1.44,0,0.33,0,18.18,52.38,1.44,0.78,9
Lamine Diaby-Fadiga,0.08,0.17,57.5,1.63,0,0,0.42,0.08,0,0.33,0,0.04,0,0,7,71.43,1.5,20,0,0,0,0,0.46,0.13,0.08,0,51.11,48.3,0.63,0.58,24
Mateo Leš,0.06,0,100,0.47,0,0,1,0.59,0,0.29,0,0.12,0,0,20.47,83.05,3.06,58.33,0,0.06,0,0,0.53,0.06,0.18,0.06,54.17,53.97,0.18,0.53,17
Nigel Bertrams,0,0,0,0,0,0,0.03,0.03,0,0.5,0,0.03,0,0,24.32,67.75,0.39,44.25,2.26,0.21,0.08,0.03,1.13,0.29,0.05,0,87.5,75,0.03,0,38
Evangelos Patoulidis,0.04,0.04,37.5,0.65,0,0,1.42,0.15,0,0.12,0,0.42,0.08,0.15,10.04,76.25,2.73,57.69,0,0.04,0,0,0.88,0.12,0.04,0,45,53.15,0.69,0.5,26
Kees Smit,0,0,33.33,0.25,0,0,1,0.5,0,0.75,0,0.25,0.5,0,25.5,88.24,7.25,87.5,0,0,0,0,0.75,0.25,0,0,50,42.86,0,0.25,4
Sten Kremers,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,28.75,76.52,0,50,2.5,0,0.25,0,1.25,0.5,0,0,0,0,0,0,4
Quinten Van den Heerik,0.25,0,20,0.5,0,0,0.25,0.13,0,0,0,0.25,0,0,3.5,67.86,1,50,0,0,0,0,0.13,0,0,0,20,20,0,0.13,8
Rafik el Arguioui,0,0.13,66.67,1,0,0,0.88,0.63,0,0.25,0,0.38,0,0,18.13,79.31,3,70.37,0,0,0,0,0.88,0,0.13,0,0,50,0.5,0.63,8
Delano Ladan,0,0.07,25,0.53,0,0,0.67,0.07,0,0.87,0,0.2,0,0,11.47,61.63,2.53,53.33,0,0.07,0,0,0.67,0.2,0,0,50,48.92,1,0.67,15
Teun Bijleveld,0.04,0.07,47.06,0.78,0,0,1.33,0.52,0,0.85,0,0.56,0.04,0,36.11,80.82,6.11,48.63,0,0,0,0,1.07,0.11,0.11,0,40,52.45,0.7,0.56,27
Fedde Leysen,0.06,0,55,0.53,0.03,0,1.63,0.88,0,2.84,0.06,0.72,0,0,47.09,80.16,3.94,46.27,0,0.03,0,0,1.34,0.19,0.13,0,58.02,53.3,0.34,1,32
Matteo Dams,0,0,0,0,0,0,0.92,0.58,0,0.67,0,0.17,0,0,8.33,82,1.5,55.56,0,0,0,0,0.17,0.17,0.08,0,33.33,72.22,0.08,0.17,12
Toshio Lake,0.13,0.04,27.78,0.96,0,0,0.17,0.22,0,0.22,0,0.17,0,0.09,13.96,75.39,3.26,61.54,0,0.04,0,0,0.74,0.22,0.17,0,35.29,33.64,0.65,0.7,23
Pieter Bogaers,0,0,50,0.32,0,0,1.36,1.14,0,2.14,0,0.41,0.05,0.05,30.59,75.19,3.95,50.38,0,0.14,0,0,0.82,0.27,0.14,0,64.41,55.78,0.36,1.05,22
Bradly Van Hoeven,0.04,0,37.78,0.67,0,0,1.07,0.59,0,0.26,0,1.15,0.04,0.11,18.3,78.95,6.19,68.09,0,0,0,0,1.22,0.11,0,0,37.93,45.75,1.48,0.11,27
Mart Remans,0.17,0.1,27.78,1.31,0,0,0.86,0.17,0,0.14,0,0.52,0.1,0.1,13.97,69.88,2.97,60.71,0,0.03,0,0,0.86,0.14,0.17,0,28.57,34.64,0.59,1.07,29
Chardi Landu,0.17,0.33,40,1.17,0,0,0.42,0.08,0,0.17,0,0,0,0,5.58,70.15,2,33.33,0,0,0,0,0.42,0.08,0.08,0,20,38.78,0.75,0.58,12
Dante Sealy,0.04,0.19,54.29,0.93,0,0,0.67,0.3,0,0.19,0,0.19,0,0.04,14.04,77.84,3.56,59.38,0,0,0,0,0.85,0.11,0.11,0,48,46,0.74,1.07,27
Jesse van de Haar,0.17,0.17,100,0.83,0,0,0.5,0,0,0.17,0,0.5,0,0,5.33,68.75,1.17,50,0,0,0,0,1.17,0,0,0,37.5,52.38,0.33,0,6
Javier Vet,0.03,0,72.73,0.52,0,0,0.97,1.14,0,2,0,0.45,0,0,22.14,69.63,3.28,36.07,0,0.1,0,0,0.79,0.07,0.1,0.03,58.9,55.42,0.45,0.69,29
Lucas Vankerkhoven,0,0,100,0.29,0,0,1.57,1.29,0,0.64,0,1.14,0,0,42.93,81.03,7.21,55.7,0,0.21,0,0,1,0.14,0.14,0,34.62,42.11,0.36,0.93,14
Thomas Marijnissen,0.08,0.08,23.53,1.31,0,0,0.38,0.08,0,0.15,0,0.15,0,0.08,9,66.67,2.08,50,0,0,0,0,0.62,0,0.08,0,63.64,31.48,0.08,0.69,13
Mihkel Ainsalu,0.08,0,25,0.42,0,0,1.25,0.42,0,0.75,0,0.25,0,0,14,66.67,2.5,35.71,0,0,0,0,0.83,0.25,0,0,36.84,50.91,0.42,0.42,12
Danny Post,0,0,0,0.11,0,0,1.11,0.44,0,1.44,0,0.22,0,0,17.33,77.56,3.89,50,0,0,0,0,0.11,0.11,0.11,0,85.71,60,0.22,0.44,9
Rico Zeegers,0,0,60,0.14,0,0,1.29,0.67,0,2.67,0,0.29,0,0,24.24,80.35,1.29,36.96,0,0.1,0,0,0.86,0.14,0.14,0,41.94,52.08,0.33,0.81,21
Antonio Satriano,0.17,0,33.33,0.83,0,0,0,0,0,0.33,0,0,0,0,5.5,72.73,1.17,0,0,0,0,0,0,0,0.33,0,37.5,22.73,0.17,1.17,6
Elso Brito,0.04,0,38.89,0.36,0,0,2.14,1.14,0,1.29,0,0.93,0.14,0.11,27.64,74.42,4.36,31.9,0,0.11,0,0,1.39,0.11,0.11,0,46.15,47.57,0.46,1.29,28
Enzo Geerts,0,0.11,77.78,0.67,0,0,0.44,0.22,0,0.33,0,0,0,0,15.89,88.81,3.67,62.5,0,0,0,0,0.56,0.11,0,0,60,65.52,0.56,0.44,9
Abdenego Nankishi,0.18,0.18,50,0.91,0,0,0.64,0.09,0,0,0,0.45,0,0.09,6.27,71.01,2.36,0,0,0,0,0,0.27,0.09,0.18,0,33.33,44.44,0.45,0.55,11
Benjamin Reemst,0,0,63.27,0.26,0,0,1.15,0.85,0.03,0.32,0,0.68,0.03,0.06,17.03,75.99,3.29,65.45,0,0.06,0,0,0.65,0.09,0.06,0,32.26,49.07,0.76,0.56,34
Silvinho Esajas,0.08,0,38.46,0.5,0,0,0.88,0.38,0,0.58,0,0.13,0,0,10.5,75.79,2.33,61.76,0,0.08,0,0,0.38,0,0.08,0,63.64,54.08,0.54,0.75,24
Anis Yadir,0.2,0.2,33.33,0.4,0,0,0.2,0,0,0,0,0,0,0,3.8,73.68,1.2,100,0,0,0,0,0.2,0,0,0,0,42.86,0.2,0.2,5
D'Leanu Arts,0,0,40,0,0,0,1.75,0.58,0,1.75,0,0.75,0.08,0.08,22.92,76.36,2.42,31.43,0,0,0,0,0.92,0,0.08,0,60,56.14,0.08,0.33,12
Kasper Lunding,0,0,50,0.4,0,0,0.8,0.4,0,0.2,0,0,0,0,4.2,76.19,0.4,50,0,0,0,0,0.2,0,0,0,0,66.67,0,0,5
Thomas Beekman,0,0,0,0.25,0,0,0.67,0.25,0,0.5,0,0.17,0.08,0,7,72.62,1.5,77.78,0,0,0,0,0.67,0,0,0,33.33,50,0.25,0.17,12
Asier Cordoba Querejeta,0.08,0,63.16,0.92,0,0,0.31,0.08,0,0.15,0,0.62,0,0,7.46,73.2,2.38,66.67,0,0,0,0,0.54,0,0,0,36.36,41.27,0.46,0.31,13
Eros Maddy,0.03,0.03,49.45,0.4,0,0,1.47,0.37,0,0.1,0,0.57,0.2,0.23,15.2,76.54,6.2,35.29,0,0.03,0,0,0.83,0.13,0.3,0,17.24,44.69,1.5,1.03,30
Roland Baas,0,0,0,0.2,0,0,0.6,0.4,0,0.2,0,0.4,0,0,14,72.86,3,50,0,0,0,0,0.2,0.2,0,0,100,53.85,0.4,0.6,5
Jaymillio Pinas,0.1,0.03,31.25,0.93,0.03,0,0.62,0.03,0,0.1,0,0.1,0.03,0.07,8.17,69.2,1.83,23.81,0,0,0,0,0.55,0.14,0.07,0,28.57,45,0.93,0.24,29
Finn Stam,0.04,0,57.14,0.43,0,0,1,1.52,0.04,2.78,0.04,0.65,0,0,41.04,82.84,2.74,51.25,0,0,0,0,1.17,0.22,0.22,0,57.38,54.04,0.74,0.65,23
Jayden Addai,0.06,0,30,0.94,0,0,0.56,0.19,0,0.19,0,0.19,0,0.06,7.81,68.8,2.06,92.31,0,0,0,0,0.44,0.06,0,0,22.22,41.46,1.06,0.63,16
Sem Dirks,0,0,50,0.21,0,0,0.5,1.29,0,2.93,0,0.21,0,0.07,31.07,81.38,2.14,39.47,0,0.07,0,0,0.79,0.14,0.07,0,38.71,43.08,0.5,0.71,14
Leroy Labylle,0,0,66.67,0.04,0,0,1.64,1.29,0.04,1.21,0,0.61,0,0,39.18,81.4,5.79,48.44,0,0.14,0,0,1.25,0.18,0.07,0,39.66,49.17,0.36,0.43,28
Gaetan Bosiers,0,0,28.57,0.53,0,0,0.71,0.29,0,0.12,0,0.24,0.12,0.12,15.12,69.65,4.47,48.28,0,0,0,0,0.82,0.12,0.12,0,43.75,46.05,0.82,0.82,17
Trevor David,0.1,0,45.45,0.45,0.05,0,1.4,1.4,0.05,1.25,0,0.7,0.05,0,24.7,72.87,4.1,41.27,0,0.1,0,0,1.25,0.35,0.15,0,42.42,45.6,0.5,0.85,20
Daijiro Chirino,0.03,0,31.58,0.17,0,0,0.9,0.6,0,0.83,0,0.33,0.03,0.1,20.17,80.66,4.63,40.38,0,0.03,0,0,0.5,0.03,0.07,0,52.78,46.32,0.37,0.5,30
Albert Lottin,0.22,0,51.22,0.89,0.11,0,1.11,0.78,0,1.11,0,0.33,0,0,37.67,78.17,8.33,62.12,0,0,0,0,1.11,0,0.22,0.11,58.33,45.38,2.33,1.33,9
Jayen Gerold,0,0,50,0.33,0,0,0.33,0,0,0,0,0,0,0.33,4.67,85.71,2.67,100,0,0,0,0,0.33,0,0.33,0,0,60,0.33,0,3
Adam Kaied,0,0,0,0.67,0,0,1.33,0.33,0,0.33,0,1.67,0,0,9,74.07,2.67,40,0,0,0,0,0.67,0,0,0,50,50,1,0.33,3
Alessio Miceli,0,0,50,0.68,0,0,0.95,1,0.05,0.68,0,0.47,0.05,0,17.32,73.86,3,48.19,0,0.11,0,0,0.68,0,0.11,0,37.5,42.37,0.16,1,19
Steven van der Heijden,0.03,0,66.67,0.49,0,0,1.77,1.06,0.03,1.34,0,0.66,0,0,27.46,78.88,3,54.24,0,0.11,0,0,1.6,0.43,0.14,0.03,53.57,49.08,0.54,1.74,35
Elie Raterink,0.1,0,37.5,0.9,0,0,0.2,0.2,0,0.1,0,0,0.1,0,4.9,53.06,1.4,33.33,0,0,0,0,0.3,0,0.2,0,39.29,40.91,0.2,0.3,10
Yassine Azzagari,0,0,50,0.2,0,0,1.27,0.6,0,0.53,0,0.33,0.07,0,11.6,65.52,2.07,42.5,0,0,0,0,0.47,0,0.13,0,40,52.38,0,0.4,15
Milan Hilderink,0,0,100,0.28,0,0,0.76,0.92,0.04,2.48,0,0.2,0,0,18.16,78.19,0.56,42.86,0,0.04,0,0,0.76,0.12,0.08,0,68,65.17,0.16,0.44,25
Diyae Jermoumi,0.05,0,46.15,0.09,0,0,1.45,0.55,0,0.86,0,0.27,0.05,0.05,27.36,86.54,4.18,53.13,0,0,0,0,0.91,0.18,0.09,0,27.27,59.52,0.41,0.27,22
Joey Sleegers,0.07,0.13,25,1.27,0,0,0.67,0.2,0,0.13,0,0.13,0.07,0.07,14.07,69.19,3.4,42.11,0,0.13,0,0,0.67,0.07,0.13,0,47.62,41.57,0.87,1,15
Arthur Zagre,0,0,50,1,0,0,0.75,1.75,0,0.5,0,0,0,0,27,79.63,4,56.25,0,0,0,0,0.75,0,0.25,0,75,40,0.5,1.25,4
Jeremiah Esajas,0,0,0,0,0,0,0.6,0.6,0,0.2,0,0,0,0,12.2,80.33,2.4,100,0,0,0,0,0.4,0,0.2,0,71.43,61.54,0,0.4,5
Calvin Raatsie,0,0,100,0.08,0,0,0.08,0,0,0.42,0,0,0,0,28.17,69.23,0.67,40,2.42,0.08,0.17,0,1.67,0.08,0,0,100,100,0.08,0,12
Mohamed Mallahi,0,0.06,34.62,0.78,0,0,0.61,0.22,0,0.06,0,0.11,0.06,0,12.89,71.98,4.22,42.86,0,0,0,0,0.28,0.06,0.11,0,41.67,41.58,0.44,0.67,18
Jesse Schuurman,0,0,50,0.33,0,0,1,1,0.04,1.04,0.04,0.5,0,0.04,21.46,71.46,3.13,50,0,0.04,0,0,0.92,0.21,0.17,0,65.45,57.46,0.54,0.67,24
Victor Wernersson,0.2,0,33.33,0.4,0,0,1.9,1,0,1.4,0,1.5,0.1,0.1,25.6,63.67,5.4,17.86,0,0,0,0,0.9,0.2,0.2,0,42.86,44.44,0.1,0.6,10
Ilias Alhaft,0.07,0.07,47.37,1.41,0,0,0.33,0.07,0,0,0,0.33,0.04,0.15,9.78,77.65,4.15,52.38,0,0,0,0,0.33,0.11,0,0,37.5,39.69,0.81,0.33,27
Boubakar Camara,0,0.29,50,1.1,0,0,0.86,0.24,0,0.05,0,0.38,0.05,0,9.95,80.38,2.81,54.55,0,0,0,0,0.71,0.1,0.19,0,14.29,45.93,1,1,21
Joep Kluskens,0,0,0,0.38,0,0,0.69,0.56,0,1.06,0,0.44,0,0,19.94,79.31,3.19,47.83,0,0,0,0,0.38,0.19,0.13,0,52.94,43.4,0.19,0.75,16
Olivier van Eldik,0,0,45.83,0.21,0,0,1.26,0.47,0,0.47,0,0.79,0.11,0,19.21,84.66,4.42,65.63,0,0,0,0,1,0.11,0,0,27.27,43,0.26,0.37,19
Dave Kwakman,0,0,33.33,0.25,0,0,0.44,0.13,0,1.25,0,0,0.06,0.06,20.38,85.58,3,62.75,0,0,0,0,0.81,0.06,0.19,0,38.46,52.83,0.88,0.38,16
Joshua Mukeh,0,0,66.67,0.13,0,0,1.93,0.93,0,1.27,0,0.67,0,0,22.2,80.18,3.33,49.18,0,0.07,0,0,1,0.13,0.33,0,33.33,51.19,0.67,1.6,15
Rajiv Van La Parra,0.13,0,11.11,0.63,0,0,0.63,0,0,0,0,0.25,0,0,8.38,82.09,3.75,100,0,0,0,0,0,0,0,0,100,40,0.38,0.38,8
Pepijn Doesburg,0.09,0.04,0,0.52,0,0,0.17,0.04,0,0.09,0,0.09,0,0,5.04,57.76,1.13,50,0,0,0,0,0.17,0.09,0.04,0,57.14,47.46,0.35,0.65,23
Tomas Kalinauskas,0.06,0.18,37.84,1.59,0,0,1.41,0.47,0,0.24,0,0.47,0.18,0.06,15.59,69.06,4.12,50,0,0.06,0,0,1.29,0.53,0.12,0,15.38,37.8,1.06,0.82,17
Kaj de Rooij,0.11,0.17,27.27,1.44,0,0,0.78,0.33,0,0.28,0,0.33,0,0,18.22,74.7,5.89,51.52,0,0,0,0,0.94,0.17,0.06,0.06,42.31,46.34,2.17,0.78,18
Mauro Savastano,0.08,0.04,50,0.35,0,0,1.12,0.81,0,1.42,0,0.54,0,0,16.38,75.59,1.69,38.18,0,0,0,0,0.81,0.08,0,0,50,53.66,0.15,0.27,26
Fodé Fofana,0.22,0.11,45.45,1,0,0,0.44,0,0,0.11,0,0.11,0,0,7.11,78.13,2.22,0,0,0,0,0,0.44,0.11,0.11,0,80,38.46,0.22,0.33,9
Charles-Jesaja Herrmann,0.08,0.16,33.33,1.24,0,0,0.48,0.12,0,0.12,0,0.2,0,0,7.28,73.08,2.44,42.86,0,0,0,0,0.56,0.04,0.04,0,36,42.47,0.24,0.28,25
Vieri Kotzebue,0.11,0,30,0.67,0,0,0.78,0.11,0,0,0,0.11,0.11,0.11,6.44,75.86,2.22,33.33,0,0,0,0,0.89,0,0.11,0,11.11,32.65,0.56,0.89,9
Yael Liesdek,0.08,0,50,0.08,0,0,0.54,0.38,0,0.46,0,0.08,0,0,6.46,77.38,1.31,66.67,0,0,0,0,0.46,0.08,0,0,45.45,60.98,0.69,0.15,13
Lennerd Daneels,0,0.03,43.59,0.8,0,0,0.37,0.17,0.03,0.2,0,0.43,0.13,0.1,12.93,73.97,4.2,26.83,0,0,0,0,0.6,0.07,0.07,0,38.1,36.36,0.53,0.5,30
Jamil Takidine,0,0,20,0.14,0,0,1.29,0.43,0,0.57,0,0.71,0.14,0.14,26.57,82.8,4,50,0,0,0,0,1.14,0,0,0,57.14,40.54,0.14,0.86,7
Renzo Tytens,0,0,44.44,0.25,0,0,0.75,0.88,0,0.63,0,0.25,0.13,0.13,25.5,76.96,5.13,20,0,0,0,0,1,0,0.25,0,37.5,50,0.75,1,8
Stan Maas,0,0,37.5,0.13,0,0,0.92,1.46,0,2.58,0,0.29,0,0.04,21.58,78.76,1.67,43.02,0,0,0,0,1.08,0.25,0,0,58.82,56.32,0.17,0.33,24
Elijah Dijkstra,0,0,0,0,0,0,2,1,0,0,0,0,0,0,16,81.25,4,100,0,0,0,0,1,0,1,0,0,66.67,0,1,1
Olaf Kok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Timo Regouin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rhino Goutier,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8,50,2,0,0,0,0,0,0,0,0,0,50,50,1,0,1
Rafael Struick,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.5,80,1.5,0,0,0,0,0,0,0,0,0,0,100,0.5,0,2
Alvaro Henry,0,0,100,0,0,0,0,0,0,2,0,0,0,0,6,50,0.5,0,0,0,0,0,1,0,0,0,0,33.33,0,1,2
Max van Hees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Levi Schoppema,0,0,0,0,0,0,0.33,0,0,0,0,0.17,0,0,3.5,71.43,1.67,50,0,0,0,0,0,0,0,0,0,37.5,0.17,0.33,6
Jay Kruiver,0,0.04,14.29,0.28,0,0,1.12,1.28,0,0.84,0,0.84,0.04,0,17.08,75.88,3.68,54.88,0,0,0,0,0.84,0.12,0.08,0,52,42.62,0.36,0.56,25
Nick de Groot,0.05,0,75,0.2,0,0,0.85,1.15,0,1.25,0,0.25,0.05,0.05,12.9,67.05,1.3,38.46,0,0,0,0,1,0.65,0.05,0,50,67.11,1.05,0.25,20
Arthur Allemeersch,0,0.12,40,0.53,0,0,1.29,0.12,0,0.59,0,0.71,0,0,11.53,62.24,2.29,71.43,0,0,0,0,0.88,0,0.06,0,49.06,50,0.71,0.82,17
Nabil El Basri,0,0,66.67,0.11,0,0,0.11,0.44,0,0.44,0,0,0.11,0.11,4.78,51.16,0.78,0,0,0,0,0,0.22,0.11,0,0,75,58.82,0.11,0.11,9
Sam Bisselink,0,0,71.43,0.25,0,0,0.13,0.13,0,0,0,0.13,0.13,0.13,4.38,71.43,1.25,25,0,0,0,0,0.5,0,0,0,33.33,40.91,0.25,0.25,8
Julliani Eersteling,0.05,0,27.27,0.29,0,0,1.76,0.9,0,2.19,0,0.52,0.05,0.05,28.05,74.53,5.24,43.48,0,0.05,0,0,1.33,0.14,0.14,0,41.38,43.6,0.95,1.52,21
Dion Versluis,0.08,0.08,46.15,1.08,0,0,0.08,0,0,0.15,0,0.15,0.08,0,6.85,57.3,1.85,75,0,0.08,0,0,1.23,0.08,0.08,0,38.46,37.04,0.23,0.31,13
Koen Blommestijn,0.15,0.23,50,1.23,0.08,0,0.85,0.23,0,0,0,0.85,0,0,6.85,57.3,1.85,62.5,0,0,0,0,0.77,0.15,0.31,0,31.03,38.21,0.62,1.08,13
Mayckel Lahdo,0.17,0,47.37,0.67,0,0,1.67,0.33,0,0,0,1.33,0,0,19,85.09,6,80,0,0,0,0,0.67,0.17,0,0,0,42,0.33,0.5,6
Yuya Ikeshita,0.03,0.09,56,0.84,0,0,0.78,0.66,0.03,0.88,0,0.56,0.06,0.06,21.31,81.82,3.56,65.04,0,0.06,0,0,1.06,0.13,0.16,0.03,46.43,43.62,0.94,1.22,32
