Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Lukáš Havel,0.13,0.03,33.33,0.53,0.1,0.0,0.77,2.1,0.0,3.83,0.0,0.33,0.0,0.03,44.3,75.92,3.47,48.94,0.0,0.13,0.0,0.0,1.37,0.17,0.13,0.07,61.63,58.14,0.8,0.8,30,2,2,Republica Checa 1. Liga,3
Pavel Šulc,0.16,0.06,58.0,1.06,0.0,0.0,1.13,1.0,0.0,1.38,0.0,0.28,0.06,0.13,23.88,69.63,6.44,34.72,0.0,0.06,0.0,0.0,1.31,0.28,0.06,0.0,40.0,46.76,0.56,0.72,32,1,3,Republica Checa 1. Liga,3
Libor Holík,0.0,0.0,56.25,0.5,0.0,0.0,0.77,0.58,0.0,0.88,0.0,0.15,0.19,0.08,22.73,68.7,4.35,37.5,0.0,0.19,0.0,0.0,0.77,0.04,0.04,0.0,35.0,52.58,0.58,0.54,26,2,2,Republica Checa 1. Liga,3
Jakub Šural,0.04,0.0,50.0,0.54,0.0,0.0,1.42,1.29,0.0,4.17,0.0,0.46,0.04,0.0,37.54,80.24,2.5,54.19,0.0,0.13,0.0,0.0,1.54,0.33,0.42,0.0,57.5,54.73,0.96,1.38,24,2,2,Republica Checa 1. Liga,3
Martin Janáček,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,1.0,0.05,0.05,0.0,0.0,34.45,60.81,2.7,38.14,3.55,0.1,0.1,0.0,1.8,0.1,0.1,0.0,100.0,83.33,0.25,0.05,20,1,1,Republica Checa 1. Liga,3
Petr Kodes,0.07,0.0,66.67,0.57,0.0,0.0,1.7,0.77,0.03,1.77,0.0,0.37,0.0,0.07,32.2,69.36,5.5,41.41,0.0,0.27,0.0,0.0,1.17,0.1,0.33,0.0,60.0,52.45,1.13,1.87,30,2,3,Republica Checa 1. Liga,3
Martin Jedlička,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.6,0.0,0.0,0.0,0.0,25.87,42.53,2.33,33.93,3.07,0.33,0.07,0.0,1.47,0.2,0.07,0.0,50.0,75.0,0.07,0.0,15,2,1,Republica Checa 1. Liga,3
Tom Sloncik,0.14,0.14,52.0,1.29,0.0,0.0,1.36,0.14,0.0,0.14,0.0,0.79,0.07,0.14,21.14,74.66,6.29,56.67,0.0,0.0,0.0,0.0,0.79,0.14,0.07,0.0,28.57,44.9,0.71,1.14,14,1,3,Republica Checa 1. Liga,3
Václav Drchal,0.2,0.13,52.94,1.43,0.0,0.0,0.43,0.07,0.0,0.13,0.0,0.17,0.07,0.03,12.3,66.94,3.8,68.42,0.0,0.03,0.0,0.0,0.7,0.2,0.07,0.0,35.19,41.62,1.03,0.67,30,1,4,Republica Checa 1. Liga,3
Stepan Chaloupek,0.0,0.0,100.0,0.3,0.0,0.0,1.55,1.65,0.05,4.95,0.0,0.15,0.0,0.0,27.05,63.77,1.85,37.11,0.0,0.2,0.0,0.0,1.6,0.1,0.15,0.0,61.76,64.89,0.35,0.8,20,1,2,Republica Checa 1. Liga,3
Marios Pourzitidis,0.04,0.04,100.0,0.39,0.0,0.0,0.75,1.32,0.0,1.64,0.0,0.21,0.0,0.0,26.93,78.12,3.54,46.92,0.0,0.11,0.0,0.0,1.07,0.04,0.07,0.0,69.44,61.68,0.64,0.61,28,1,2,Republica Checa 1. Liga,3
Dominik Preisler,0.0,0.12,16.67,1.0,0.0,0.0,0.85,0.62,0.0,1.12,0.0,0.19,0.12,0.04,21.73,66.9,5.85,37.04,0.0,0.0,0.0,0.0,1.04,0.15,0.08,0.04,60.0,48.28,0.58,0.81,26,2,3,Republica Checa 1. Liga,3
Daniel Vasulin,0.23,0.19,25.0,2.08,0.04,0.0,0.23,0.12,0.04,0.46,0.0,0.12,0.12,0.12,16.15,59.05,5.12,33.33,0.0,0.12,0.0,0.0,1.0,0.08,0.19,0.0,55.0,35.81,1.12,1.65,26,2,4,Republica Checa 1. Liga,3
Youba Drame,0.07,0.07,38.89,1.25,0.04,0.0,0.43,0.25,0.0,0.32,0.0,0.0,0.07,0.11,9.46,67.55,2.79,38.46,0.0,0.0,0.0,0.0,0.54,0.04,0.0,0.0,42.86,37.62,0.36,0.46,28,2,4,Republica Checa 1. Liga,3
Jakub Pokorný,0.06,0.06,0.0,0.71,0.03,0.0,0.9,1.35,0.03,2.9,0.0,0.19,0.0,0.03,42.19,70.72,5.06,43.73,0.0,0.19,0.0,0.0,1.16,0.23,0.19,0.0,57.47,57.06,0.61,0.87,31,2,2,Republica Checa 1. Liga,3
Denis Višinský,0.07,0.0,46.15,1.07,0.0,0.0,0.8,0.33,0.0,0.4,0.0,0.27,0.13,0.0,16.33,75.92,4.67,37.5,0.0,0.0,0.0,0.0,0.47,0.2,0.07,0.0,50.0,51.65,1.8,0.93,15,1,3,Republica Checa 1. Liga,3
Filip Zorvan,0.04,0.0,33.33,0.56,0.0,0.0,0.78,0.3,0.0,0.3,0.0,0.44,0.0,0.11,20.67,70.97,6.33,48.28,0.0,0.04,0.0,0.0,0.56,0.22,0.11,0.0,14.29,45.99,1.44,1.04,27,2,3,Republica Checa 1. Liga,3
Seung-bin Kim,0.17,0.0,33.33,0.75,0.0,0.0,0.67,0.17,0.0,0.17,0.0,0.58,0.08,0.08,16.92,76.35,5.33,50.0,0.0,0.0,0.0,0.0,0.58,0.0,0.33,0.0,31.25,43.48,1.17,0.42,12,1,3,Republica Checa 1. Liga,3
Marek Suchý,0.0,0.03,0.0,0.32,0.0,0.0,1.1,1.32,0.03,3.32,0.0,0.16,0.0,0.0,44.9,76.22,4.32,45.14,0.0,0.29,0.0,0.0,1.26,0.13,0.16,0.0,61.54,56.29,0.94,1.48,31,3,2,Republica Checa 1. Liga,3
Jan Matoušek,0.23,0.08,31.58,1.5,0.0,0.0,0.58,0.19,0.0,0.19,0.0,0.5,0.08,0.08,9.31,64.88,2.92,55.56,0.0,0.0,0.0,0.0,0.73,0.0,0.15,0.0,35.0,32.73,0.77,0.77,26,2,4,Republica Checa 1. Liga,3
Šimon Falta,0.0,0.0,37.5,0.81,0.0,0.0,0.81,0.59,0.0,0.48,0.0,0.19,0.0,0.07,22.67,74.18,6.81,48.81,0.0,0.04,0.0,0.0,0.85,0.15,0.04,0.0,61.54,54.72,0.81,0.48,27,2,3,Republica Checa 1. Liga,3
Lukas Vrastil,0.05,0.0,0.0,0.24,0.05,0.0,0.76,1.05,0.05,3.52,0.0,0.24,0.1,0.0,29.9,69.11,3.38,40.99,0.0,0.24,0.0,0.0,0.71,0.24,0.19,0.05,63.89,52.87,0.33,1.0,21,2,2,Republica Checa 1. Liga,3
Robin Hranáč,0.04,0.0,100.0,0.61,0.0,0.0,0.54,1.29,0.07,4.86,0.0,0.18,0.0,0.0,42.29,76.35,2.82,48.51,0.0,0.18,0.0,0.0,1.36,0.21,0.07,0.04,53.06,50.0,0.29,0.75,28,1,2,Republica Checa 1. Liga,3
Joss Didiba,0.04,0.0,75.0,0.64,0.0,0.0,0.86,1.68,0.04,0.96,0.0,0.25,0.11,0.0,19.57,69.16,3.61,37.07,0.0,0.07,0.0,0.0,1.07,0.18,0.18,0.04,51.85,58.96,1.39,0.89,28,2,3,Republica Checa 1. Liga,3
Oscar Dorley,0.0,0.04,46.67,0.52,0.0,0.0,1.08,0.56,0.04,0.48,0.0,0.16,0.2,0.24,35.36,77.38,10.68,51.46,0.0,0.12,0.0,0.0,0.48,0.32,0.08,0.04,48.89,55.4,0.84,0.76,25,2,3,Republica Checa 1. Liga,3
Filip Kaloč,0.07,0.03,75.0,1.34,0.0,0.0,0.76,1.17,0.0,0.86,0.03,0.24,0.03,0.07,35.38,79.43,7.28,59.09,0.0,0.17,0.0,0.0,1.21,0.07,0.31,0.0,64.29,37.5,0.38,1.83,29,1,3,Republica Checa 1. Liga,3
Michal Rabušic,0.05,0.05,0.0,0.64,0.0,0.0,0.05,0.05,0.0,0.09,0.0,0.05,0.09,0.0,6.5,79.02,2.05,66.67,0.0,0.0,0.0,0.0,0.23,0.18,0.14,0.0,33.33,55.88,0.73,0.36,22,3,4,Republica Checa 1. Liga,3
Matej Rakovan,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.0,0.08,0.0,0.0,32.67,58.93,2.21,43.83,3.25,0.13,0.13,0.0,1.54,0.21,0.08,0.0,85.71,76.47,0.38,0.04,24,3,1,Republica Checa 1. Liga,3
Tomas Kucera,0.11,0.0,40.0,0.93,0.0,0.0,0.71,0.86,0.0,1.68,0.0,0.29,0.0,0.0,41.57,76.8,8.96,46.97,0.0,0.14,0.0,0.0,1.39,0.18,0.18,0.0,50.0,41.94,0.32,1.18,28,3,3,Republica Checa 1. Liga,3
Matej Trusa,0.14,0.0,42.86,0.79,0.0,0.0,0.86,0.07,0.0,0.07,0.0,0.0,0.0,0.0,10.0,67.86,3.29,50.0,0.0,0.07,0.0,0.0,0.57,0.07,0.07,0.0,15.79,39.47,0.86,1.79,14,1,4,Republica Checa 1. Liga,3
Václav Pilař,0.06,0.0,75.0,0.44,0.0,0.0,0.25,0.25,0.0,0.38,0.0,0.06,0.13,0.06,10.38,75.9,3.44,62.5,0.0,0.0,0.0,0.0,0.31,0.0,0.06,0.0,35.71,46.67,0.56,0.56,16,3,4,Republica Checa 1. Liga,3
Jakub Martinec,0.1,0.05,66.67,0.48,0.05,0.0,1.19,0.86,0.0,3.95,0.0,0.38,0.0,0.0,36.95,76.55,3.67,42.64,0.0,0.1,0.0,0.0,1.19,0.38,0.19,0.0,60.34,59.74,1.43,1.24,21,2,2,Republica Checa 1. Liga,3
Jakub Fulnek,0.07,0.03,31.25,1.0,0.0,0.0,1.07,0.79,0.0,0.86,0.0,0.31,0.1,0.1,22.86,60.94,6.1,42.74,0.0,0.24,0.0,0.0,1.03,0.1,0.03,0.0,50.0,54.48,1.1,0.55,29,2,3,Republica Checa 1. Liga,3
Wale Musa Alli,0.09,0.06,51.43,1.11,0.03,0.0,0.71,0.51,0.0,0.09,0.0,0.17,0.17,0.17,16.57,72.07,5.69,51.43,0.0,0.03,0.0,0.0,1.03,0.26,0.09,0.0,36.36,48.24,1.83,0.6,35,1,3,Republica Checa 1. Liga,3
Jan Knapík,0.05,0.0,33.33,0.4,0.05,0.0,0.9,1.25,0.05,3.55,0.0,0.15,0.0,0.05,32.35,77.28,1.15,52.21,0.0,0.05,0.0,0.0,1.35,0.2,0.05,0.0,65.79,63.16,0.9,0.85,20,1,2,Republica Checa 1. Liga,3
Dominik Mares,0.08,0.0,40.0,0.69,0.0,0.0,0.31,0.23,0.0,0.15,0.0,0.0,0.0,0.0,6.92,65.56,1.31,75.0,0.0,0.08,0.0,0.0,0.23,0.08,0.08,0.0,75.0,51.85,0.38,0.62,13,1,3,Republica Checa 1. Liga,3
Filip Žák,0.23,0.03,40.0,0.73,0.0,0.0,0.13,0.03,0.0,0.17,0.0,0.17,0.07,0.07,9.9,72.05,2.93,38.46,0.0,0.0,0.0,0.0,1.07,0.13,0.07,0.0,23.91,27.05,0.57,0.93,30,2,4,Republica Checa 1. Liga,3
Pavel Zifcak,0.14,0.04,0.0,0.68,0.04,0.0,0.36,0.29,0.0,0.5,0.0,0.14,0.07,0.04,12.11,71.68,3.21,56.41,0.0,0.04,0.0,0.0,0.61,0.11,0.14,0.0,35.71,47.06,0.89,0.5,28,1,4,Republica Checa 1. Liga,3
Martin Hála,0.08,0.12,56.25,0.8,0.0,0.0,0.48,0.08,0.0,0.44,0.0,0.28,0.08,0.0,12.44,58.52,3.92,19.51,0.0,0.0,0.0,0.0,0.8,0.12,0.04,0.0,50.0,51.0,0.84,0.52,25,3,3,Republica Checa 1. Liga,3
Jan Kalabiška,0.13,0.1,63.64,0.9,0.03,0.0,1.17,1.07,0.03,1.17,0.0,0.4,0.07,0.03,25.83,62.32,5.77,30.97,0.0,0.23,0.0,0.0,0.9,0.13,0.2,0.03,56.45,53.0,1.33,1.43,30,3,2,Republica Checa 1. Liga,3
Ondřej Mihálik,0.13,0.2,50.0,1.3,0.07,0.0,0.37,0.27,0.0,0.23,0.0,0.2,0.17,0.13,11.63,66.76,2.73,34.78,0.0,0.0,0.0,0.0,0.77,0.2,0.13,0.0,47.5,44.24,0.73,1.07,30,2,4,Republica Checa 1. Liga,3
David Buchta,0.04,0.04,60.0,0.74,0.0,0.0,0.56,0.22,0.0,0.19,0.0,0.07,0.11,0.15,10.96,72.64,3.37,50.0,0.0,0.04,0.0,0.0,0.63,0.04,0.11,0.0,0.0,40.96,0.48,0.37,27,1,3,Republica Checa 1. Liga,3
Martin Dostal,0.03,0.0,38.46,0.25,0.0,0.0,0.75,0.5,0.03,0.59,0.0,0.28,0.16,0.13,18.94,56.93,5.59,31.69,0.0,0.13,0.0,0.0,1.09,0.19,0.03,0.0,42.86,43.9,0.34,0.66,32,3,3,Republica Checa 1. Liga,3
David Heidenreich,0.0,0.0,50.0,0.4,0.0,0.0,1.1,1.25,0.0,3.6,0.0,0.05,0.0,0.0,35.7,78.01,2.15,50.38,0.0,0.15,0.0,0.0,1.15,0.3,0.15,0.05,62.16,59.18,0.6,1.1,20,1,2,Republica Checa 1. Liga,3
Vasil Kušej,0.25,0.38,40.0,2.13,0.0,0.0,0.38,0.5,0.0,0.0,0.0,0.13,0.06,0.0,20.81,64.56,8.0,38.89,0.0,0.06,0.0,0.0,0.56,0.19,0.25,0.0,36.36,37.68,1.63,1.63,16,1,4,Republica Checa 1. Liga,3
Adam Jánoš,0.1,0.0,50.0,1.26,0.0,0.0,1.0,1.03,0.0,0.65,0.0,0.32,0.0,0.03,21.35,61.33,5.13,45.45,0.0,0.03,0.0,0.0,0.77,0.13,0.16,0.03,35.29,48.63,0.94,1.0,31,3,3,Republica Checa 1. Liga,3
Róbert Matejov,0.08,0.0,50.0,0.33,0.0,0.0,0.75,0.5,0.0,0.33,0.0,0.08,0.0,0.0,19.75,73.42,3.75,54.17,0.0,0.0,0.0,0.0,1.17,0.25,0.0,0.0,40.0,51.52,0.33,0.5,12,3,3,Republica Checa 1. Liga,3
Lukáš Endl,0.0,0.05,92.31,0.5,0.0,0.0,1.6,1.15,0.1,4.35,0.05,0.45,0.05,0.0,38.95,74.84,3.3,48.44,0.0,0.1,0.0,0.0,1.55,0.35,0.2,0.0,50.0,57.76,0.85,1.0,20,1,2,Republica Checa 1. Liga,3
Vlasiy Sinyavskiy,0.08,0.04,44.0,0.42,0.0,0.0,0.88,0.27,0.04,0.27,0.0,0.19,0.15,0.12,12.08,70.38,3.15,47.22,0.0,0.15,0.0,0.0,0.5,0.08,0.12,0.0,50.0,50.83,0.69,0.54,26,2,3,Republica Checa 1. Liga,3
Martin Chlumecky,0.04,0.0,75.0,0.54,0.0,0.0,1.46,1.17,0.0,2.33,0.0,0.63,0.0,0.0,44.04,67.46,5.96,37.5,0.0,0.21,0.0,0.0,1.33,0.17,0.25,0.0,55.74,54.5,1.17,1.54,24,2,2,Republica Checa 1. Liga,3
Eldar Šehić,0.0,0.04,50.0,0.42,0.0,0.0,1.25,0.79,0.0,0.63,0.0,0.29,0.0,0.04,15.92,69.9,3.5,34.21,0.0,0.13,0.0,0.0,0.67,0.08,0.33,0.0,40.0,49.46,0.5,1.13,24,1,2,Republica Checa 1. Liga,3
Merchas Doski,0.12,0.0,45.45,0.5,0.0,0.0,1.23,0.65,0.0,0.73,0.0,0.38,0.0,0.0,16.69,67.05,3.92,54.05,0.0,0.04,0.0,0.0,0.65,0.15,0.12,0.0,44.44,54.22,1.58,1.0,26,1,3,Republica Checa 1. Liga,3
Laco Takacs,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.0,2.8,0.0,0.0,0.2,0.0,21.0,67.62,2.2,38.1,0.0,0.2,0.0,0.0,0.6,0.2,0.4,0.0,77.78,60.0,0.8,0.6,5,2,2,Republica Checa 1. Liga,3
Martin Berkovec,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,1.03,0.03,0.0,0.0,0.0,34.28,57.79,1.38,34.93,3.06,0.13,0.13,0.0,1.53,0.28,0.09,0.0,83.33,91.67,0.22,0.0,32,3,1,Republica Checa 1. Liga,3
Jan Vodhanel,0.17,0.0,30.77,0.83,0.0,0.0,0.43,0.17,0.0,0.17,0.0,0.3,0.04,0.0,9.83,72.57,2.61,61.11,0.0,0.0,0.0,0.0,0.48,0.09,0.04,0.0,11.11,42.17,0.87,0.57,23,2,3,Republica Checa 1. Liga,3
Jan Kopic,0.14,0.0,47.06,1.33,0.05,0.0,0.33,0.38,0.0,0.24,0.0,0.14,0.19,0.14,18.71,74.81,7.19,59.38,0.0,0.0,0.0,0.0,0.95,0.1,0.05,0.0,25.0,38.0,1.05,0.95,21,3,3,Republica Checa 1. Liga,3
David Šimek,0.07,0.04,66.67,0.96,0.07,0.0,0.86,1.14,0.04,3.0,0.0,0.25,0.0,0.04,30.89,71.91,2.57,35.19,0.0,0.21,0.0,0.0,1.25,0.14,0.07,0.04,60.71,51.8,0.43,1.32,28,2,2,Republica Checa 1. Liga,3
Vojtěch Sychra,0.1,0.03,40.0,0.48,0.0,0.0,1.21,0.31,0.0,0.17,0.0,0.28,0.07,0.0,10.69,67.1,3.28,54.84,0.0,0.0,0.0,0.0,0.76,0.17,0.03,0.0,27.27,41.53,0.24,1.1,29,1,3,Republica Checa 1. Liga,3
Adam Karabec,0.09,0.04,55.0,0.57,0.0,0.0,0.22,0.04,0.0,0.04,0.0,0.0,0.04,0.0,13.74,76.58,5.48,54.17,0.0,0.0,0.0,0.0,0.43,0.09,0.17,0.0,25.0,46.91,0.83,0.7,23,1,3,Republica Checa 1. Liga,3
Ladislav Krobot,0.18,0.05,0.0,0.95,0.09,0.0,0.27,0.0,0.0,0.09,0.0,0.0,0.0,0.0,5.41,63.03,1.45,33.33,0.0,0.0,0.0,0.0,0.36,0.05,0.18,0.0,40.0,36.17,0.23,0.73,22,1,4,Republica Checa 1. Liga,3
Filip Kaša,0.0,0.0,0.0,0.85,0.0,0.0,0.85,0.77,0.0,2.0,0.08,0.0,0.0,0.0,39.85,80.31,4.0,44.79,0.0,0.15,0.0,0.0,1.15,0.08,0.08,0.0,56.52,61.54,0.69,0.62,13,2,2,Republica Checa 1. Liga,3
Vlastimil Danicek,0.1,0.1,54.55,0.9,0.0,0.0,1.33,1.03,0.0,1.57,0.0,0.5,0.03,0.0,35.3,73.37,4.13,50.74,0.0,0.33,0.0,0.0,0.9,0.17,0.1,0.03,44.83,45.45,0.43,1.43,30,3,3,Republica Checa 1. Liga,3
Jakub Jankto,0.07,0.0,27.27,1.07,0.0,0.0,0.33,0.4,0.0,0.13,0.0,0.2,0.0,0.0,15.33,71.74,4.27,34.78,0.0,0.0,0.0,0.0,0.47,0.07,0.27,0.0,50.0,47.62,1.13,0.67,15,2,3,Republica Checa 1. Liga,3
Petr Jaroň,0.04,0.04,50.0,0.52,0.0,0.0,0.48,0.17,0.0,0.09,0.0,0.0,0.09,0.13,9.52,69.86,3.17,28.0,0.0,0.0,0.0,0.0,0.43,0.04,0.09,0.0,27.27,51.47,0.78,0.39,23,1,3,Republica Checa 1. Liga,3
Jan Vondra,0.0,0.0,100.0,0.47,0.0,0.0,1.06,1.47,0.0,3.65,0.0,0.29,0.0,0.0,27.47,59.53,4.94,36.72,0.0,0.29,0.0,0.0,1.06,0.12,0.29,0.0,32.43,53.92,1.24,0.82,17,2,2,Republica Checa 1. Liga,3
Matěj Koubek,0.13,0.13,0.0,1.03,0.07,0.0,0.13,0.03,0.0,0.07,0.0,0.03,0.03,0.03,9.03,59.78,2.37,50.0,0.0,0.0,0.0,0.0,0.7,0.03,0.07,0.0,43.84,42.54,0.73,0.77,30,1,4,Republica Checa 1. Liga,3
Tomas Vondrasek,0.05,0.0,33.33,0.42,0.0,0.0,1.11,1.32,0.0,2.63,0.0,0.26,0.05,0.0,39.32,70.82,5.53,41.34,0.0,0.11,0.0,0.0,1.26,0.26,0.11,0.05,50.0,58.33,1.68,0.95,19,3,2,Republica Checa 1. Liga,3
Petr Kurka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1.67,0.0,0.0,0.33,0.33,13.0,69.23,3.33,66.67,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,33.33,25.0,0.0,0.0,3,1,2,Republica Checa 1. Liga,3
Kristi Qose,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,94.74,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,Republica Checa 1. Liga,3
Vukadin Vukadinović,0.06,0.03,30.0,0.74,0.0,0.0,0.74,0.23,0.0,0.16,0.0,0.13,0.03,0.1,12.71,74.87,5.65,60.0,0.0,0.0,0.0,0.0,0.84,0.1,0.1,0.0,17.65,40.56,0.68,0.55,31,3,3,Republica Checa 1. Liga,3
Imad Rondić,0.14,0.07,64.29,0.79,0.0,0.0,0.43,0.11,0.04,0.07,0.0,0.14,0.11,0.11,9.71,63.24,2.5,43.33,0.0,0.0,0.0,0.0,0.86,0.21,0.04,0.0,52.63,46.81,0.93,1.14,28,1,4,Republica Checa 1. Liga,3
Jan Král,0.05,0.0,62.5,0.42,0.05,0.0,1.63,1.11,0.0,4.42,0.05,0.32,0.0,0.0,44.95,73.19,3.37,30.22,0.0,0.11,0.0,0.0,1.47,0.42,0.16,0.0,48.94,60.48,0.84,0.53,19,1,2,Republica Checa 1. Liga,3
Bartosz Pikul,0.06,0.0,40.0,1.25,0.0,0.0,0.38,0.06,0.0,0.25,0.0,0.19,0.13,0.13,11.94,69.11,4.0,43.75,0.0,0.0,0.0,0.0,0.56,0.06,0.19,0.0,28.57,37.29,0.63,0.5,16,2,3,Republica Checa 1. Liga,3
Roman Potočný,0.07,0.0,50.0,0.97,0.0,0.0,0.41,0.24,0.0,0.52,0.0,0.14,0.0,0.0,12.48,65.47,3.03,48.48,0.0,0.0,0.0,0.0,1.03,0.17,0.17,0.0,52.94,44.93,0.62,1.1,29,3,3,Republica Checa 1. Liga,3
Lukas Bartosak,0.08,0.0,40.0,0.44,0.0,2.0,0.88,0.92,0.0,1.2,0.0,0.36,0.04,0.04,17.52,59.13,3.56,34.62,0.0,0.04,0.0,0.0,0.92,0.12,0.12,0.0,41.67,51.02,0.84,0.88,25,3,2,Republica Checa 1. Liga,3
Daniel Tetour,0.2,0.0,0.0,0.9,0.0,0.0,0.6,1.1,0.0,0.1,0.0,0.3,0.0,0.0,22.6,75.66,6.1,40.91,0.0,0.1,0.0,0.0,1.1,0.2,0.1,0.0,0.0,45.45,1.4,1.2,10,2,3,Republica Checa 1. Liga,3
Aleš Mandous,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,29.9,86.96,1.0,62.24,1.3,0.4,0.1,0.0,0.5,0.4,0.0,0.0,0.0,100.0,0.1,0.0,10,3,1,Republica Checa 1. Liga,3
Jan Mikula,0.05,0.0,57.14,0.68,0.0,0.0,0.95,0.89,0.0,0.95,0.0,0.37,0.0,0.05,25.74,67.89,5.89,38.6,0.0,0.26,0.0,0.0,0.95,0.37,0.11,0.0,53.33,52.43,1.37,1.0,19,3,3,Republica Checa 1. Liga,3
Jan Shejbal,0.0,0.0,50.0,0.25,0.0,0.0,0.13,0.63,0.0,0.5,0.0,0.0,0.13,0.25,16.25,75.38,2.5,56.25,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,16.67,34.78,0.5,0.63,8,2,3,Republica Checa 1. Liga,3
Denis Darmovzal,0.0,0.0,62.5,0.76,0.0,0.0,0.59,0.29,0.0,0.59,0.0,0.24,0.06,0.0,16.35,77.34,4.06,67.57,0.0,0.12,0.0,0.0,0.65,0.0,0.06,0.0,0.0,45.45,0.29,0.47,17,1,3,Republica Checa 1. Liga,3
Josef Jindrisek,0.03,0.0,50.0,0.59,0.0,0.0,1.03,1.21,0.0,0.91,0.0,0.29,0.03,0.03,28.5,63.88,5.68,43.43,0.0,0.24,0.0,0.0,1.32,0.24,0.03,0.0,48.05,56.56,1.38,0.68,34,3,3,Republica Checa 1. Liga,3
Jan Hellebrand,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.14,0.0,0.14,0.0,0.0,0.0,0.0,4.14,51.72,1.14,33.33,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,50.0,76.92,0.43,0.29,7,1,2,Republica Checa 1. Liga,3
Babacar Sy,0.1,0.0,50.0,0.8,0.0,0.0,0.4,0.1,0.0,0.3,0.0,0.0,0.0,0.0,6.8,64.71,2.5,20.0,0.0,0.0,0.0,0.0,0.9,0.1,0.2,0.0,25.0,34.38,0.3,0.6,10,1,4,Republica Checa 1. Liga,3
Filip Vecheta,0.11,0.07,33.33,0.74,0.11,0.0,0.41,0.19,0.0,0.19,0.0,0.07,0.0,0.04,8.67,58.12,1.85,50.0,0.0,0.07,0.0,0.0,0.37,0.0,0.15,0.0,31.58,39.88,0.93,0.81,27,1,4,Republica Checa 1. Liga,3
Krystof Daněk,0.07,0.0,20.69,0.85,0.0,0.0,0.52,0.26,0.0,0.26,0.0,0.15,0.07,0.19,14.81,76.75,4.3,60.71,0.0,0.07,0.0,0.0,0.41,0.07,0.11,0.0,33.33,43.55,1.11,0.81,27,1,3,Republica Checa 1. Liga,3
Dele Israel,0.2,0.0,62.5,0.8,0.0,0.0,0.2,1.0,0.0,0.8,0.0,0.4,0.0,0.0,14.2,69.01,3.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,50.0,42.86,0.8,1.2,5,1,3,Republica Checa 1. Liga,3
Michal Sáček,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,9.4,80.85,2.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,1.2,0.6,5,2,3,Republica Checa 1. Liga,3
Michal Škoda,0.09,0.05,45.45,0.95,0.05,0.0,0.23,0.09,0.0,0.5,0.0,0.05,0.0,0.0,8.95,66.5,2.59,55.56,0.0,0.0,0.0,0.0,0.86,0.09,0.0,0.0,61.9,47.44,0.64,0.64,22,3,4,Republica Checa 1. Liga,3
Tomáš Hübschman,0.04,0.04,33.33,0.32,0.0,0.0,1.08,1.0,0.0,1.76,0.0,0.48,0.08,0.08,32.0,69.5,5.24,42.33,0.0,0.04,0.0,0.0,1.44,0.24,0.08,0.0,53.33,55.96,0.68,0.68,25,3,3,Republica Checa 1. Liga,3
Patrik Čavoš,0.04,0.0,75.0,0.61,0.0,0.0,0.68,0.75,0.0,0.39,0.0,0.39,0.04,0.04,22.36,77.96,4.29,50.0,0.0,0.04,0.0,0.0,1.25,0.07,0.0,0.04,28.0,44.44,1.0,1.21,28,2,3,Republica Checa 1. Liga,3
Jiri Boula,0.06,0.0,33.33,0.59,0.0,0.0,0.41,0.47,0.0,0.65,0.0,0.35,0.0,0.0,15.53,76.14,3.88,42.11,0.0,0.06,0.0,0.0,0.71,0.06,0.12,0.0,37.5,40.0,0.65,0.82,17,1,3,Republica Checa 1. Liga,3
