#,Team,Name,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %
400,,Kjetil Haug,0,0,24.91,64.96,0.82,29.85
401,,Albert Palmberg Thorsen,0,0,3.14,63.64,1.14,100
402,,Runar Robinsonn Norheim,0.07,0.07,9.43,78.03,2.93,33.33
403,,Trace Akino Murray,0.06,0,14.24,80.99,2.71,50
404,,Anders Kristiansen,0,0,21.5,72.43,0.86,40.46
405,,Aleksander Andresen,0,0,20.59,76.29,4.59,27.03
406,,Henrik Melland,0,0,16.21,69.81,5.37,30.77
407,,Erik Ansok Fröysa,0.15,0,35,65.49,8,27.4
408,,Mathis Bolly,0,0,7.89,71.83,2.89,25
409,,Simon Amin,0,0,16.25,56.92,4.25,20
410,,Per Ciljan Skjelbred,0,0.06,15.47,83.27,5,71.43
411,,Omar Bully Drammeh,0,0,2,100,1,0
412,,Marius Trengereid,0,0,2,100,0,0
413,,Michee Ngalina,0.33,0,5.67,88.24,2.33,0
414,,Mikkel Hope,0,0,9,77.78,3,0
415,,Simon Thomas,0,0,30.33,61.54,0.67,31.25
416,,Ernest Boahene,0,0,4,56.25,1.25,40
417,,Agon Sadiku,0,0,4.75,65.79,1.13,0
418,,Michael Lansing,0,0,24.5,75.51,2,57.14
419,,Samuel Skree Skjeldal,0,0,2,80,0.6,0
420,,Olav Lilleoren Veum,0,0,27.5,90.91,3,66.67
421,,Jeppe Moe,0.25,0,32.75,83.21,3.5,50
422,,David Tufekcic,0,0,6,66.67,3,0
423,,Magnus Warming,0,0,1.5,33.33,0,0
424,,Isak Vadebu,0,0,7.5,86.67,2,0
425,,Stian Sjøvold Thorstensen,0,0,9,88.89,3,0
426,,Marius Sivertsen Broholm,0,0,12.5,92,6,0
427,,Uba Charles,0.13,0,8.5,77.94,3,100
428,,Arnau Casas,0,0,28.33,77.65,6.67,37.5
429,,Andreas Eikrem Myklebust,0,0,2,100,0.5,0
430,,Lucas Kubr,0,0,6,100,1,0
431,,Andreas Heredia-Randen,0,0,4,100,1,0
432,,Leandro Elvestad Neto,0,0,1,100,0,0
433,,Jesper Fiksdal,0,0,1,100,0,100
434,,Elias Kringberg Haug,0,0,4,100,0,0
435,,Lars Markmanrud,0,0,2,50,0,0
436,,Kristoffer Ødven,0,0,1,100,0,0
437,,Arne Ødegård,0,0,0,0,0,0
438,,Iver Hagen,0,0,1,100,0,0
439,,Jonas Rasen,0,0,0,0,0,0
440,,Dadi Dodou Gaye,0,0,2,100,1.5,0
